,YR,MO,DY,HR,LAT,LON,IM,ATTC,TI,LI,DS,VS,NID,II,ID,C1,DI,D,WI,W,VI,VV,WW,W1,SLP,A,PPP,IT,AT,WBTI,WBT,DPTI,DPT,SI,SST,N,NH,CL,HI,H,CM,CH,WD,WP,WH,SD,SP,SH,BSI,B10,B1,DCK,SID,PT,DUPS,DUPC,TC,PB,WX,SX,C2,AQCS,ND,TRMS,NQCS,QCE,LZ,QCZ,UID,RN1,RN2,RN3,RSA,IRF,grid_group,climate_zone,target_zone,comments
39925,1807,4,5.0,,-33.92,83.02,1,3,,4,,,,10,MARY,,1.0,113.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,33,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,00463Q,3,0,0,2,1,"(83, -34)",3,3.2,"     ,   CALCUTTA  ,,,,,,,"
40123,1807,4,22.0,,-34.98,92.82,1,3,,4,,,,10,CATHE*,,1.0,214.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,42,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,00469B,3,0,0,2,1,"(92, -35)",3,3.2,"W     ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40144,1807,4,24.0,,-31.85,94.27,1,3,,4,,,,10,CATHE*,,1.0,304.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,14,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,00469U,3,0,0,2,1,"(94, -32)",3,3.2,"     ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40164,1807,4,26.0,,-27.38,97.33,1,3,,4,,,,10,CATHE*,,1.0,270.0,5.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,77,701,69,5,0,,1.0,,,,,,,FF51FF,71AAAAAAAAAAAA,,,,0046AE,3,0,0,2,1,"(97, -28)",3,3.2,"WXW   24 WXN   ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40173,1807,4,27.0,,-24.7,97.08,1,3,,4,,,,10,CATHE*,,1.0,281.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,47,701,69,5,0,,1.0,,,,,,,FF31FF,71AAAAAAAAAAAA,,,,0046AO,3,0,0,2,1,"(97, -25)",3,3.2,"W     ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40188,1807,4,28.0,,-23.15,96.75,1,3,,4,,,,10,CATHE*,,1.0,158.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,36,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,0046B0,3,0,0,2,1,"(96, -24)",3,3.2,"E     ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40199,1807,4,29.0,,-21.95,97.22,1,3,,4,,,,10,CATHE*,,1.0,338.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,17,701,69,5,0,,1.0,,,,,,,FF31FF,71AAAAAAAAAAAA,,,,0046BC,3,0,0,2,1,"(97, -22)",3,3.2,"NW    26 W  ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40219,1807,5,1.0,,-17.27,96.7,1,3,,4,,,,10,CATHE*,,1.0,203.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,76,701,69,5,0,,1.0,,,,,,,FF31FF,71AAAAAAAAAAAA,,,,0046BZ,3,0,0,2,1,"(96, -18)",3,3.2,"     ,   DE VERDS & GOOD HOPE  ,,,,,,,"
40338,1807,5,12.0,,-33.35,74.32,1,3,,4,,,,10,CAROL*,,1.0,113.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,34,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,0046FL,3,0,0,2,1,"(74, -34)",3,3.2,"NE    21  ,   CANTON  ,,,,,,,"
40363,1807,5,14.0,,-31.45,78.4,1,3,,4,,,,10,CAROL*,,1.0,360.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,18,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,0046GO,3,0,0,2,1,"(78, -32)",3,3.2,"W     ,   CANTON  ,,,,,,,"
40392,1807,5,16.0,,-28.47,80.57,1,3,,4,,,,10,CAROL*,,1.0,349.0,5.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,80,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,0046HJ,3,0,0,2,1,"(80, -29)",3,3.2,"WAS   22 SEAESE 22   ,   CANTON  ,,,,,,,"
40414,1807,5,18.0,7.0,-34.52,70.92,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,5.0,,,,,,1017.6,,,,16.7,,,,,,,,,,,,,,,,,,,,,437,40,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5I8G,3,0,0,2,1,"(70, -35)",3,3.2,"CLEAR,SQUALLY,RAIN,CLOUDY,FREQUENT HEAVY SQUALLS,,,,,,,,"
40423,1807,5,18.0,,-26.48,76.23,1,3,,4,,,,10,CAROL*,,1.0,45.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,66,701,69,5,0,,1.0,,,,,,,FF11FF,71AAAAAAAAAAAA,,,,0046IF,3,0,0,2,1,"(76, -27)",3,3.2,"    ,   CANTON  ,,,,,,,"
40430,1807,5,19.0,7.0,-33.57,72.92,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,,,,,,,1022.1,,,,17.2,,,,,,,,,,,,,,,,,,,,,437,32,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5I96,3,0,0,2,1,"(72, -34)",3,3.2,"CLEAR,HAZY,,,,,,,,"
40446,1807,5,20.0,7.0,-32.77,73.8,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,,,,,,,1021.8,,,,18.9,,,,,,,,,,,,,,,,,,,,,437,23,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5I9W,3,0,0,2,1,"(73, -33)",3,3.2,"CLOUDY,,,,,,,,"
40465,1807,5,21.0,7.0,-31.47,74.9,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,,,,,,,1022.7,,,,18.9,,,,,,,,,,,,,,,,,,,,,437,14,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5IAL,3,0,0,2,1,"(74, -32)",3,3.2,"CLEAR,HAZY,,,,,,,,"
40486,1807,5,22.0,7.0,-30.02,76.68,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,5.0,,,,,,1022.8,,,,19.4,,,,,,,,,,,,,,,,,,,,,437,6,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5IBB,3,0,0,2,1,"(76, -31)",3,3.2,"SQUALLY,SQUALLS,RAIN,,,,,,,,"
40503,1807,5,23.0,7.0,-27.4,78.55,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,5.0,,,,,,1019.9,,,,19.7,,,,,,,,,,,,,,,,,,,,,401,78,248,148,5,0,,,,,,,,2.0,F2FF1F,17AAA11AAAAAAA,,,,CZ5IC0,3,0,0,2,1,"(78, -28)",3,3.2,"SQUALLY,,,,,,,,"
40520,1807,5,24.0,7.0,-25.05,79.48,1,3,0.0,5,,,3.0,10,DEVAYNES,,,,5.0,,,,,,1019.5,,,,21.1,,,,,,,,,,,,,,,,,,,,,401,59,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5ICP,3,0,0,2,1,"(79, -26)",3,3.2,"FAIR,,,,,,,,"
40541,1807,5,25.0,7.0,-23.13,79.37,1,3,0.0,5,,,3.0,10,DEVAYNES,,,82.0,5.0,6.7,,,,,1018.4,,,,22.8,,,,,,,,,,,,,,,,,,,,,401,39,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ5IDE,3,0,0,2,1,"(79, -24)",3,3.2,"CLOUDY,,,,,,,,"
41775,1807,8,27.0,7.0,-34.18,74.43,1,3,0.0,5,,,3.0,10,UK,,,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,437,44,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5JX3,3,0,0,2,1,"(74, -35)",3,3.2,"CLOUDY,FAIR,SMALL RAIN,CLEAR,FINE     ,LARGE SWELL,,,,,,,"
41790,1807,8,28.0,7.0,-32.57,75.67,1,3,0.0,5,,,3.0,10,UK,,,219.0,5.0,6.7,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,437,25,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5JXR,3,0,0,2,1,"(75, -33)",3,3.2,"RAIN,CLOUDY     ,LARGE SWELL,,,,,,,"
41804,1807,8,29.0,6.0,-33.38,88.53,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1006.0,,,,12.8,,,,,,,,,,,,,,,,,,,,,438,38,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ5JYD,3,0,0,2,1,"(88, -34)",3,3.2,"CLOUDY,LIGHT SQUALLS     ,FOLLOWING SEA,,,,,,,"
41808,1807,8,29.0,7.0,-30.47,77.5,1,3,0.0,5,,,3.0,10,UK,,,122.0,5.0,9.3,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,437,7,248,148,5,0,,,,,,,,2.0,F121FF,11AAAA1AAAAAAA,,,,CZ5JYI,3,0,0,2,1,"(77, -31)",3,3.2,"SQUALLY,CLOUDY,,,,,,,,"
41814,1807,8,30.0,6.0,-31.57,91.67,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1019.2,,,,13.9,,,,,,,,,,,,,,,,,,,,,439,11,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5JYX,3,0,0,2,1,"(91, -32)",3,3.2,"CLEAR,DRY,CLOUDY,,,,,,,,"
41821,1807,8,30.0,7.0,-28.2,75.8,1,3,0.0,5,,,3.0,10,UK,,,21.0,5.0,9.3,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,401,85,248,148,5,0,,,,,,,,2.0,F112FF,11AAAA1AAAAAAA,,,,CZ5JZ5,3,0,0,2,1,"(75, -29)",3,3.2,"SQUALLY,CLOUDY,FAIR     ,LARGE SWELL,,,,,,,"
41826,1807,8,31.0,6.0,-29.65,93.77,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1022.4,,,,13.9,,,,,,,,,,,,,,,,,,,,,403,93,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5JZK,3,0,0,2,1,"(93, -30)",3,3.2,"CLOUDY,SQUALLY,SLIGHT RAIN,,,,,,,,"
41834,1807,8,31.0,7.0,-25.53,79.75,1,3,0.0,5,,,3.0,10,UK,,,,5.0,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,401,59,248,148,5,0,,,,,,,,2.0,F261FF,11AAAA1AAAAAAA,,,,CZ5JZS,3,0,0,2,1,"(79, -26)",3,3.2,"SQUALLY,CLOUDY     ,SWELL,,,,,,,"
41839,1807,9,1.0,6.0,-27.8,95.07,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1023.6,,,,15.6,,,,,,,,,,,,,,,,,,,,,403,75,248,148,5,0,,,,,,,,2.0,F1FF1F,12AAA11AAAAAAA,,,,CZ5K08,3,0,0,2,1,"(95, -28)",3,3.2,"CLOUDY,,,,,,,,"
41853,1807,9,2.0,6.0,-25.53,97.42,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,,,,,,,1018.1,,,,17.2,,,,,,,,,,,,,,,,,,,,,403,57,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5K0W,3,0,0,2,1,"(97, -26)",3,3.2,"FAIR,,,,,,,,"
41868,1807,9,3.0,5.0,-22.42,98.23,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1016.0,,,,18.3,,,,,,,,,,,,,,,,,,,,,403,28,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5K1K,3,0,0,2,1,"(98, -23)",3,3.2,"SQUALLY,FREQUENT SHARP SQUALLS,CLOUDY,,,,,,,,"
41882,1807,9,4.0,5.0,-19.0,99.47,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1013.7,,,,21.1,,,,,,,,,,,,,,,,,,,,,367,99,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5K28,3,0,0,2,1,"(99, -19)",3,3.2,"SQUALLY,CLOUDY     ,SWELL GETTING UP,,,,,,,"
41895,1807,9,5.0,5.0,-16.0,100.17,1,3,0.0,5,,,3.0,10,ALFRED 2,,,,5.0,,,,,,1009.7,,,,23.9,,,,,,,,,,,,,,,,,,,,,368,60,248,148,5,0,,,,,,,,2.0,F1FF4F,17AAA11AAAAAAA,,,,CZ5K2V,3,0,0,2,1,"(100, -16)",3,3.2,"CLEAR,FINE,,,,,,,,"
42204,1807,10,3.0,7.0,-34.57,81.48,1,3,0.0,5,,,3.0,10,EARL HOWE,,,220.0,5.0,6.7,,,,,1015.9,,,,14.4,,,,,,,,,,,,,,,,,,,,,438,41,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ5KDX,3,0,0,2,1,"(81, -35)",3,3.2,"FAIR,CLEAR,CLOUDY,LIGHTNING,HAZY,VERY FINE,VERY PLEASANT,,,,,,,,"
42205,1807,10,3.0,7.0,-34.58,81.5,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,438,41,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5KDY,3,0,0,2,1,"(81, -35)",3,3.2,"RAIN,SQUALLY,HAZY,SQUALLS,FINE,,,,,,,,"
42209,1807,10,4.0,7.0,-33.82,82.32,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,,5.0,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,438,32,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5KE6,3,0,0,2,1,"(82, -34)",3,3.2,"PLEASANT,,,,,,,,"
42210,1807,10,4.0,7.0,-33.82,82.4,1,3,0.0,5,,,3.0,10,EARL HOWE,,,,5.0,,,,,,1015.9,,,,14.4,,,,,,,,,,,,,,,,,,,,,438,32,248,148,5,0,,,,,,,,2.0,F1FF1F,12AAA11AAAAAAA,,,,CZ5KE7,3,0,0,2,1,"(82, -34)",3,3.2,"FAIR,VERY FINE     ,SWELL,,,,,,,"
42211,1807,10,5.0,6.0,-32.92,83.03,1,3,0.0,5,,,3.0,10,EARL HOWE,,,355.0,5.0,1.0,,,,,1022.5,,,,15.0,,,,,,,,,,,,,,,,,,,,,438,23,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ5KEF,3,0,0,2,1,"(83, -33)",3,3.2,"FAIR,VERY FINE,FINE,,,,,,,,"
42212,1807,10,5.0,6.0,-32.93,83.1,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,438,23,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ5KEG,3,0,0,2,1,"(83, -33)",3,3.2,"VERY FINE,,,,,,,,"
42216,1807,10,6.0,6.0,-32.23,84.28,1,3,0.0,5,,,3.0,10,EARL HOWE,,,334.0,5.0,6.7,,,,,1015.4,,,,16.7,,,,,,,,,,,,,,,,,,,,,438,24,248,148,5,0,,,,,,,,2.0,F1111F,11AAA11AAAAAAA,,,,CZ5KER,3,0,0,2,1,"(84, -33)",3,3.2,"CLOUDY,FAIR,VERY FINE     ,SMOOTH,,,,,,,"
42217,1807,10,6.0,6.0,-32.27,84.32,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,438,24,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5KES,3,0,0,2,1,"(84, -33)",3,3.2,"FAIR,PLEASANT,,,,,,,,"
42221,1807,10,7.0,6.0,-30.1,86.32,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,,5.0,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,438,6,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5KF3,3,0,0,2,1,"(86, -31)",3,3.2,"LIGHT RAIN,PLEASANT,,,,,,,,"
42222,1807,10,7.0,6.0,-30.12,86.28,1,3,0.0,5,,,3.0,10,EARL HOWE,,,,,,,,,,1015.0,,,,18.1,,,,,,,,,,,,,,,,,,,,,438,6,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5KF4,3,0,0,2,1,"(86, -31)",3,3.2,"CLEAR,REMARKABLY FINE,VERY FINE,FINE     ,SMOOTH,,,,,,,"
42224,1807,10,7.0,,-34.65,66.2,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,13.3,,,,,,,,,,,,,,,,,,,,,436,46,701,69,5,0,,1.0,,,,,,,F1FFFF,72AAAA1AAAAAAA,,,,00481B,3,0,0,2,1,"(66, -35)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42225,1807,10,8.0,6.0,-28.2,87.12,1,3,0.0,5,,,3.0,10,EARL HOWE,,,,,,,,,,1018.1,,,,18.3,,,,,,,,,,,,,,,,,,,,,402,87,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5KFF,3,0,0,2,1,"(87, -29)",3,3.2,"DRIZZLING RAIN,VERY FINE,VERY UNSETTLED     ,SMOOTH,,,,,,,"
42227,1807,10,8.0,7.0,-28.17,78.92,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,212.0,5.0,6.7,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,401,88,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5KFH,3,0,0,2,1,"(78, -29)",3,3.2,"RAINY,RAIN,FINE,HAZY,MUCH RAIN,,,,,,,,"
42228,1807,10,8.0,,-34.97,67.55,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,15.0,,,,,,,,,,,,,,,,,,,,,436,47,701,69,5,0,,1.0,,,,,,,F1FFFF,72AAAA1AAAAAAA,,,,00481M,3,0,0,2,1,"(67, -35)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42229,1807,10,9.0,6.0,-24.77,87.45,1,3,0.0,5,,,3.0,10,EARL HOWE,,,,,,,,,,1020.8,,,,20.8,,,,,,,,,,,,,,,,,,,,,402,47,248,148,5,0,,,,,,,,2.0,F1FF1F,1AAAA11AAAAAAA,,,,CZ5KFR,3,0,0,2,1,"(87, -25)",3,3.2,"CLOUDY,UNSETTLED,,,,,,,,"
42230,1807,10,9.0,6.0,-24.78,87.73,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,128.0,5.0,12.3,,,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,402,47,248,148,5,0,,,,,,,,2.0,F113FF,11AAAA1AAAAAAA,,,,CZ5KFS,3,0,0,2,1,"(87, -25)",3,3.2,"RAIN,FINE,,,,,,,,"
42232,1807,10,10.0,6.0,-21.33,88.08,1,3,0.0,5,,,3.0,10,ROY GRG 4,,,,5.0,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,402,18,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5KG2,3,0,0,2,1,"(88, -22)",3,3.2,"SQUALLY,FINE,,,,,,,,"
42233,1807,10,10.0,6.0,-21.37,87.82,1,3,0.0,5,,,3.0,10,EARL HOWE,,,,5.0,,,,,,1020.8,,,,20.0,,,,,,,,,,,,,,,,,,,,,402,17,248,148,5,0,,,,,,,,2.0,F1FF1F,17AAA11AAAAAAA,,,,CZ5KG3,3,0,0,2,1,"(87, -22)",3,3.2,"SQUALLY,CLOUDY,,,,,,,,"
42241,1807,10,11.0,,-34.17,77.1,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,15.6,,,,,,,,,,,,,,,,,,,,,437,47,701,69,5,0,,1.0,,,,,,,F1FFFF,72AAAA1AAAAAAA,,,,00482H,3,0,0,2,1,"(77, -35)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42248,1807,10,12.0,,-33.1,78.38,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,14.4,,,,,,,,,,,,,,,,,,,,,437,38,701,69,5,0,,1.0,,,,,,,F1FFFF,72AAAA1AAAAAAA,,,,00482S,3,0,0,2,1,"(78, -34)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42256,1807,10,13.0,,-32.38,78.75,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,16.1,,,,,,,,,,,,,,,,,,,,,437,28,701,69,5,0,,1.0,,,,,,,F1FFFF,72AAAA1AAAAAAA,,,,004835,3,0,0,2,1,"(78, -33)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42265,1807,10,14.0,,-32.17,80.85,1,3,,4,,,,10,PEDLAR,,1.0,56.0,5.0,1.0,,,,,,,,7.0,16.7,,,,,,,,,,,,,,,,,,,,,438,20,701,69,5,0,,1.0,,,,,,,F111FF,71AAAA1AAAAAAA,,,,00483J,3,0,0,2,1,"(80, -33)",3,3.2,"NW    54  ,   BOMBAY  ,,,,,,,"
42273,1807,10,15.0,,-31.32,83.28,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,18.3,,,,,,,,,,,,,,,,,,,,,438,13,701,69,5,0,,1.0,,,,,,,F1FFFF,77AAAA1AAAAAAA,,,,00483W,3,0,0,2,1,"(83, -32)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42283,1807,10,16.0,,-30.47,85.4,1,3,,4,,,,10,PEDLAR,,1.0,360.0,5.0,6.7,,,,,,,,7.0,18.3,,,,,,,,,,,,,,,,,,,,,438,5,701,69,5,0,,1.0,,,,,,,F112FF,71AAAA1AAAAAAA,,,,004848,3,0,0,2,1,"(85, -31)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42291,1807,10,17.0,,-29.4,84.73,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,18.3,,,,,,,,,,,,,,,,,,,,,402,94,701,69,5,0,,1.0,,,,,,,F1FFFF,72AAAA1AAAAAAA,,,,00484J,3,0,0,2,1,"(84, -30)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42299,1807,10,18.0,,-28.32,84.13,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,19.4,,,,,,,,,,,,,,,,,,,,,402,84,701,69,5,0,,1.0,,,,,,,F1FFFF,77AAAA1AAAAAAA,,,,00484U,3,0,0,2,1,"(84, -29)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42307,1807,10,19.0,,-25.83,84.4,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,20.6,,,,,,,,,,,,,,,,,,,,,402,54,701,69,5,0,,1.0,,,,,,,F1FFFF,7AAAAA1AAAAAAA,,,,004858,3,0,0,2,1,"(84, -26)",3,3.2,"    ,   BOMBAY  ,,,,,,,"
42314,1807,10,20.0,,-23.78,85.47,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,21.7,,,,,,,,,,,,,,,,,,,,,402,35,701,69,5,0,,1.0,,,,,,,F1FFFF,77AAAA1AAAAAAA,,,,00485M,3,0,0,2,1,"(85, -24)",3,3.2,"WXW   551   ,   BOMBAY  ,,,,,,,"
42322,1807,10,21.0,,-22.58,85.73,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,22.8,,,,,,,,,,,,,,,,,,,,,402,25,701,69,5,0,,1.0,,,,,,,F1FFFF,77AAAA1AAAAAAA,,,,00485Y,3,0,0,2,1,"(85, -23)",3,3.2,"W     ,   BOMBAY  ,,,,,,,"
42331,1807,10,22.0,,-21.68,85.92,1,3,,4,,,,10,PEDLAR,,1.0,,5.0,,,,,,,,,7.0,22.8,,,,,,,,,,,,,,,,,,,,,402,15,701,69,5,0,,1.0,,,,,,,F1FFFF,77AAAA1AAAAAAA,,,,00486A,3,0,0,2,1,"(85, -22)",3,3.2,"ETENE 504     ,   BOMBAY  ,,,,,,,"
42673,1807,11,19.0,6.0,-33.98,84.53,1,3,0.0,5,,,3.0,10,WARLEY 2,,,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,438,34,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ5L2U,3,0,0,2,1,"(84, -34)",3,3.2,"CLOUDY,FAIR     ,SMOOTH,,,,,,,"
42674,1807,11,19.0,6.0,-33.98,85.08,1,3,0.0,5,,,3.0,10,WEXFORD,,,233.0,5.0,6.7,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,438,35,248,148,5,0,,,,,,,,2.0,F111FF,11AAAA1AAAAAAA,,,,CZ5L2V,3,0,0,2,1,"(85, -34)",3,3.2,"CLOUDY,SOME LIGHT SQUALLS,FAIR,,,,,,,,"
42685,1807,11,20.0,6.0,-32.83,86.32,1,3,0.0,5,,,3.0,10,WARLEY 2,,,,,,,,,,,,,,16.8,,,,,,,,,,,,,,,,,,,,,438,26,248,148,5,0,,,,,,,,2.0,F1FFFF,1AAAAA1AAAAAAA,,,,CZ5L3I,3,0,0,2,1,"(86, -33)",3,3.2,"CLOUDY     ,SWELL,,,,,,,"
42686,1807,11,20.0,6.0,-32.83,86.88,1,3,0.0,5,,,3.0,10,WEXFORD,,,,5.0,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,438,26,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5L3J,3,0,0,2,1,"(86, -33)",3,3.2,"CLOUDY     ,SMOOTH,,,,,,,"
42693,1807,11,21.0,6.0,-32.12,86.97,1,3,0.0,5,,,3.0,10,WARLEY 2,,,,5.0,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,438,26,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5L43,3,0,0,2,1,"(86, -33)",3,3.2,"CLOUDY,,,,,,,,"
42694,1807,11,21.0,6.0,-32.13,87.88,1,3,0.0,5,,,3.0,10,WEXFORD,,,,5.0,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,438,27,248,148,5,0,,,,,,,,2.0,F1FFFF,12AAAA1AAAAAAA,,,,CZ5L44,3,0,0,2,1,"(87, -33)",3,3.2,"CLOUDY,,,,,,,,"
42701,1807,11,22.0,6.0,-30.98,88.67,1,3,0.0,5,,,3.0,10,WEXFORD,,,,,,,,,,,,,,19.7,,,,,,,,,,,,,,,,,,,,,438,8,248,148,5,0,,,,,,,,2.0,F1FFFF,17AAAA1AAAAAAA,,,,CZ5L4N,3,0,0,2,1,"(88, -31)",3,3.2,"CLOUDY,,,,,,,,"
